episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
83,-12.979999999999919,0.9,19.8,10,2.071000000000013,0.9100000000000001,19.29
84,12.74999999999998,0.8,22.5,10,-0.33899999999998,0.9200000000000002,19.39
85,4.430000000000002,0.8,25.7,10,-0.8699999999999802,0.9099999999999999,19.7
86,-0.2600000000000099,0.9,22.6,10,-2.467999999999979,0.9100000000000001,19.68
87,-5.859999999999992,1.0,18.6,10,-2.8729999999999754,0.9,19.73
88,-15.64999999999992,1.0,16.5,10,-2.6929999999999765,0.9,19.93
89,-10.1299999999999,0.8,21.3,10,-1.0639999999999874,0.9099999999999999,19.64
90,-2.4899999999999993,1.0,14.9,10,-1.6839999999999844,0.93,18.84
91,0.9900000000000098,0.8,20.1,10,-4.253999999999972,0.93,19.54
92,2.26999999999998,1.0,17.3,10,-3.3539999999999734,0.9400000000000001,18.54
93,3.3099999999999716,1.0,16.9,10,-1.7229999999999748,0.9400000000000001,18.23
94,6.550000000000011,1.0,14.5,10,-0.4219999999999839,0.9400000000000001,18.22
95,-21.26999999999988,0.8,32.7,10,-1.141999999999984,0.9500000000000002,18.419999999999998
96,8.73999999999998,1.0,12.6,10,-1.5329999999999848,0.95,18.33
97,10.44999999999999,1.0,15.5,10,-2.868999999999976,0.9700000000000001,17.689999999999998
98,-2.640000000000008,1.0,16.4,10,-2.7669999999999737,0.9700000000000001,17.67
99,-17.3299999999999,0.9,23.3,10,-3.263999999999972,0.9700000000000001,17.64
100,-6.400000000000008,1.0,14.0,10,-3.3359999999999737,0.96,18.36
101,-12.369999999999898,1.0,13.7,10,-0.4199999999999844,0.97,17.2
102,3.290000000000002,1.0,17.1,10,-0.38799999999998513,0.96,17.88
103,-1.6600000000000095,1.0,16.6,10,-0.5189999999999853,0.96,18.19
104,5.829999999999992,0.9,21.7,10,0.7860000000000147,0.95,18.139999999999997
105,7.890000000000012,0.9,21.1,10,3.667000000000003,0.96,17.330000000000002
106,9.059999999999972,0.9,19.4,10,5.5120000000000005,0.95,17.880000000000003
107,9.13999999999999,1.0,18.6,10,6.953999999999992,0.9299999999999999,19.46
108,10.409999999999991,0.9,15.9,10,7.3199999999999905,0.9099999999999999,20.8
109,11.479999999999979,1.0,15.2,10,7.424999999999999,0.9099999999999999,20.75
110,12.049999999999969,0.9,19.5,10,7.506999999999998,0.9200000000000002,19.93
111,2.0500000000000087,0.8,29.5,10,7.919999999999996,0.93,19.8
112,6.94999999999999,0.8,30.5,10,7.607999999999997,0.93,20.92
113,-0.6099999999999177,1.0,16.1,10,7.964999999999994,0.9199999999999999,21.35
114,6.64999999999999,1.0,13.5,10,7.946999999999994,0.9199999999999999,21.53
115,12.01999999999998,1.0,19.8,10,6.782999999999997,0.9099999999999999,22.169999999999998
116,5.939999999999974,0.9,30.6,10,6.495999999999998,0.9199999999999999,22.04
117,12.709999999999969,0.9,22.9,10,7.401999999999994,0.93,20.979999999999997
118,10.229999999999992,0.9,17.7,10,6.397000000000007,0.9400000000000001,20.029999999999998
119,-0.159999999999998,0.9,21.6,10,7.642999999999996,0.93,20.57
120,9.179999999999989,1.0,18.2,10,7.596999999999997,0.9199999999999999,21.03
121,11.10999999999996,0.9,18.9,10,6.775999999999999,0.9099999999999999,21.24
122,-3.0999999999998775,0.9,21.0,10,6.804,0.9,20.96
123,11.849999999999982,0.9,21.5,10,6.374000000000003,0.9000000000000001,20.259999999999998
124,6.189999999999991,0.9,18.1,10,7.2379999999999995,0.9,20.619999999999997
125,3.8100000000000094,0.9,21.9,10,7.528999999999998,0.9100000000000001,19.71
126,6.21999999999998,0.8,27.8,10,8.203,0.9100000000000001,18.97
127,8.409999999999993,0.9,15.9,10,6.4550000000000125,0.9099999999999999,19.45
128,18.86999999999997,0.9,21.3,10,7.207000000000003,0.9099999999999999,18.93
129,2.749999999999981,1.0,12.5,10,6.926000000000005,0.9099999999999999,18.740000000000002
130,15.920000000000002,1.0,10.8,10,5.335000000000007,0.9200000000000002,18.65
131,-6.3699999999999,0.9,23.7,10,4.122000000000017,0.9200000000000002,17.78
132,4.42000000000002,0.9,15.8,10,4.274000000000018,0.9400000000000001,16.259999999999998
133,9.040000000000003,0.9,19.6,10,2.8330000000000215,0.95,16.669999999999998
134,-9.71999999999999,1.0,17.2,10,0.41500000000002785,0.9400000000000001,16.85
135,-8.319999999999897,0.9,13.2,10,0.9750000000000307,0.9399999999999998,17.25
136,7.74,1.0,12.6,10,-0.0959999999999713,0.9299999999999999,17.96
137,-5.999999999999978,1.0,20.0,10,-0.7229999999999726,0.9400000000000001,17.229999999999997
138,-5.3099999999999685,0.8,23.1,10,-0.5479999999999764,0.95,17.48
139,8.35000000000001,1.0,16.5,10,-0.6249999999999776,0.96,17.25
140,5.209999999999981,0.9,17.9,10,0.6860000000000216,0.95,17.139999999999997
141,-12.639999999999912,1.0,16.4,10,1.2840000000000145,0.95,17.16
142,6.169999999999982,1.0,18.3,10,1.3050000000000117,0.9400000000000001,17.95
143,8.26999999999999,1.0,17.3,10,2.45200000000001,0.9199999999999999,18.48
144,3.390000000000002,0.9,16.1,10,3.4440000000000084,0.9400000000000001,17.56
145,-2.3399999999999697,0.9,13.4,10,3.4430000000000063,0.9400000000000001,17.57
146,7.949999999999973,0.9,20.5,10,2.0710000000000073,0.95,17.29
147,5.4700000000000095,0.8,25.3,10,3.574999999999998,0.9400000000000001,17.25
148,4.61000000000001,1.0,13.9,10,3.976999999999999,0.9400000000000001,17.23
149,8.339999999999991,1.0,16.6,10,3.8409999999999984,0.93,17.59
150,-8.51000000000001,1.0,15.1,10,3.7429999999999963,0.9400000000000001,17.57
151,2.4000000000000017,0.9,16.0,10,4.67299999999999,0.9400000000000001,18.270000000000003
152,10.189999999999989,1.0,18.1,10,5.251999999999993,0.95,17.48
153,6.909999999999981,0.9,20.9,10,5.339999999999991,0.96,16.6
154,2.40999999999998,1.0,15.9,10,6.045999999999988,0.9400000000000001,17.54
155,6.959999999999972,0.9,20.4,10,7.384999999999986,0.9400000000000001,17.15
156,13.74,1.0,12.6,10,8.174999999999986,0.9400000000000001,17.25
157,6.35,0.9,16.5,10,9.291999999999986,0.95,17.080000000000002
158,11.66999999999997,0.8,23.3,10,8.650999999999986,0.9400000000000001,17.49
159,21.72999999999996,1.0,12.7,10,7.642,0.95,16.580000000000002
160,-0.6099999999999902,1.0,16.1,10,8.712,0.95,16.880000000000003
161,13.569999999999979,1.0,14.3,10,9.511000000000003,0.96,15.89
