episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
68,-15.689999999999907,0.4,36.9,10,-14.915999999999926,0.57,32.16
69,-14.28999999999987,0.7,32.9,10,-16.463999999999924,0.5700000000000001,32.64
70,-24.539999999999896,0.4,35.4,10,-17.714999999999918,0.53,34.15
71,-22.889999999999887,0.7,28.9,10,-18.09399999999992,0.52,34.94
72,-20.679999999999904,0.5,36.8,10,-16.571999999999925,0.5,35.72
73,-24.05999999999988,0.6,30.6,10,-16.108999999999924,0.4699999999999999,36.089999999999996
74,-13.229999999999976,0.3,42.3,10,-15.87499999999992,0.48,35.75
75,-8.59,0.5,35.9,10,-14.374999999999938,0.45999999999999996,35.75
76,-0.7400000000000063,0.4,37.4,10,-14.992999999999943,0.45999999999999996,35.93
77,-16.3799999999999,0.2,43.8,10,-16.119999999999937,0.45,36.199999999999996
78,-13.349999999999886,0.5,33.5,10,-14.853999999999937,0.47000000000000003,35.540000000000006
79,0.7099999999999835,0.5,32.9,10,-13.940999999999946,0.47000000000000003,35.41
80,-30.71999999999999,0.4,37.2,10,-13.248999999999947,0.5,34.489999999999995
81,-34.1599999999998,0.6,31.6,10,-14.209999999999933,0.4800000000000001,35.1
82,-8.019999999999897,0.7,30.2,10,-13.873999999999935,0.5,34.74
83,-14.929999999999989,0.6,29.3,10,-14.469999999999931,0.5399999999999999,33.7
84,-6.309999999999987,0.6,33.1,10,-12.949999999999942,0.5399999999999999,34.5
85,-18.199999999999886,0.3,42.0,10,-12.81399999999994,0.58,34.14
86,2.6199999999999846,0.6,33.8,10,-10.750999999999937,0.57,34.51
87,-22.33999999999985,0.6,33.4,10,-8.020999999999948,0.5900000000000001,34.21
88,1.8500000000000156,0.5,41.5,10,-7.576999999999958,0.57,34.769999999999996
89,2.070000000000001,0.9,29.3,10,-8.551999999999948,0.5700000000000001,35.519999999999996
90,-10.089999999999964,0.3,40.9,10,-8.073999999999952,0.5599999999999999,35.739999999999995
91,-6.859999999999909,0.8,28.6,10,-7.46899999999996,0.59,34.69
92,-3.5799999999999956,0.5,35.8,10,-8.56199999999996,0.58,34.62
93,-24.679999999999886,0.6,36.8,10,-7.111999999999972,0.5900000000000001,34.12
94,-1.530000000000016,0.5,35.3,10,-8.230999999999973,0.6,33.31
95,-12.149999999999979,0.6,31.5,10,-10.773999999999962,0.5900000000000001,32.739999999999995
96,-8.310000000000015,0.5,33.1,10,-9.852999999999964,0.6100000000000001,32.53
97,-7.839999999999977,0.7,28.4,10,-8.157999999999976,0.5900000000000001,32.58
98,-9.339999999999986,0.6,33.4,10,-9.565999999999969,0.62,31.659999999999997
99,-23.359999999999893,0.8,23.6,10,-8.286999999999969,0.64,30.870000000000005
100,-0.8799999999999895,0.5,38.8,10,-9.355999999999968,0.6599999999999999,30.560000000000002
101,10.08999999999998,0.6,29.1,10,-11.296999999999949,0.67,30.97
102,-17.65999999999991,0.8,26.6,10,-11.758999999999943,0.6799999999999999,30.589999999999996
103,-11.889999999999906,0.8,28.9,10,-10.231999999999946,0.6599999999999999,31.320000000000004
104,-12.220000000000002,0.7,32.2,10,-9.181999999999949,0.66,31.820000000000004
105,-31.559999999999786,0.7,35.6,10,-7.613999999999962,0.65,33.14
106,-12.929999999999968,0.6,29.3,10,-7.2439999999999625,0.6399999999999999,33.44
107,7.429999999999993,0.5,35.7,10,-10.76099999999995,0.65,33.61
108,1.1599999999999793,0.6,38.4,10,-12.417999999999937,0.62,35.18
109,-7.68,0.7,36.8,10,-12.243999999999936,0.5800000000000001,36.44
110,2.8199999999999945,0.4,41.8,10,-11.670999999999934,0.58,35.709999999999994
111,-25.079999999999895,0.7,30.8,10,-9.522999999999954,0.55,36.230000000000004
112,-34.229999999999784,0.5,42.3,10,-8.937999999999956,0.55,36.38
113,-10.149999999999888,0.4,41.5,10,-10.652999999999953,0.54,36.53
114,-6.489999999999978,0.7,24.9,10,-11.44699999999995,0.5199999999999999,36.47
115,-10.079999999999997,0.4,40.8,10,-10.405999999999947,0.52,36.059999999999995
116,-7.079999999999975,0.6,30.8,10,-15.101999999999927,0.54,36.02
117,-9.719999999999988,0.4,37.2,10,-15.332999999999927,0.5399999999999999,36.33
118,-6.779999999999987,0.4,37.8,10,-13.29199999999994,0.53,35.92
119,2.730000000000019,0.7,32.7,10,-14.312999999999937,0.55,35.13
120,-44.1399999999998,0.6,41.4,10,-16.67399999999993,0.51,36.74
121,-27.38999999999991,0.7,33.9,10,-16.32599999999993,0.55,36.260000000000005
122,-13.819999999999885,0.4,38.2,10,-16.57599999999993,0.52,37.760000000000005
123,-20.35999999999988,0.6,33.6,10,-17.41899999999992,0.51,38.190000000000005
124,-30.0999999999999,0.3,41.0,10,-17.38099999999992,0.5299999999999999,37.81
125,-6.600000000000001,0.8,36.0,10,-17.95699999999992,0.52,37.57
126,-9.579999999999988,0.3,45.8,10,-15.443999999999937,0.5,37.44
127,-18.149999999999874,0.3,41.5,10,-12.840999999999946,0.49000000000000005,37.410000000000004
128,-6.399999999999968,0.6,34.0,10,-12.307999999999954,0.49000000000000005,37.08
129,-3.03,0.6,30.3,10,-10.364999999999966,0.47000000000000003,37.65
130,-19.009999999999977,0.4,40.1,10,-10.358999999999963,0.5,37.589999999999996
131,-1.359999999999998,0.6,33.6,10,-11.077999999999962,0.48,37.779999999999994
132,-8.489999999999956,0.4,34.9,10,-10.579999999999963,0.52,35.8
133,-0.9300000000000065,0.4,39.3,10,-9.056999999999968,0.5700000000000001,34.57
134,-30.03999999999988,0.6,40.4,10,-9.833999999999957,0.57,34.339999999999996
135,-13.789999999999974,0.6,37.9,10,-9.970999999999957,0.58,33.71
136,-4.600000000000007,0.7,26.0,10,-8.899999999999949,0.6100000000000001,33.0
137,-2.9199999999999102,0.8,29.2,10,-8.571999999999951,0.59,33.72
138,-14.16999999999988,0.6,31.7,10,-11.32099999999995,0.6100000000000001,33.209999999999994
139,-4.399999999999998,0.7,24.0,10,-12.769999999999946,0.62,32.7
140,-8.299999999999898,0.7,33.0,10,-11.18099999999995,0.6299999999999999,30.810000000000002
141,1.9199999999999893,0.4,40.8,10,-11.409999999999942,0.6399999999999999,30.100000000000005
142,-35.97999999999995,0.6,29.8,10,-12.496999999999932,0.6399999999999999,30.97
143,-15.41999999999997,0.5,34.2,10,-12.40499999999994,0.6199999999999999,31.05
144,-14.149999999999892,0.7,21.5,10,-11.451999999999952,0.62,30.52
145,-16.07999999999989,0.7,30.8,10,-13.353999999999946,0.63,31.54
146,-15.469999999999917,0.7,34.7,10,-13.720999999999952,0.6199999999999999,31.21
147,-2.000000000000019,0.6,30.0,10,-13.46499999999995,0.66,29.65
